,targetId_diseaseId,affected_pathway,animal_model,genetic_association,known_drug,literature,rna_expression,somatic_mutation,drugId,targetId,approvedSymbol,diseaseId,label,phase,drugType,mechanismOfAction,id,name,therapeuticAreas,tissue_general,n_donors,disease_name,disease_ontology_id,targetId_diseaseId_CHEMBL
17297,ENSG00000022355_MONDO_0005148,0.0,0.0,0.0,0.5910833581939199,0.0,0.0,0.0,CHEMBL655,ENSG00000022355,GABRA1,MONDO_0005148,type 2 diabetes mellitus,1,Small molecule,GABA-A receptor; anion channel positive allosteric modulator,MONDO_0005148,type 2 diabetes mellitus,"['EFO_0001379', 'EFO_0009605', 'OTAR_0000020', 'EFO_0010282']",kidney,5,type 2 diabetes mellitus,MONDO_0005148,ENSG00000022355_MONDO_0005148_CHEMBL655
7161,ENSG00000120217_MONDO_0018906,0.0,0.0,0.0,0.16959857219592375,0.18235225487703113,0.0,0.0,CHEMBL3301587,ENSG00000120217,CD274,MONDO_0018906,follicular lymphoma,1,Antibody,Programmed cell death 1 ligand 1 inhibitor,MONDO_0018906,follicular lymphoma,"['OTAR_0000018', 'MONDO_0045024', 'EFO_0000540', 'EFO_0005803']",lymph node,20,follicular lymphoma,MONDO_0018906,ENSG00000120217_MONDO_0018906_CHEMBL3301587
7165,ENSG00000120217_MONDO_0018906,0.0,0.0,0.0,0.16959857219592375,0.18235225487703113,0.0,0.0,CHEMBL3833373,ENSG00000120217,CD274,MONDO_0018906,follicular lymphoma,1,Antibody,Programmed cell death 1 ligand 1 other,MONDO_0018906,follicular lymphoma,"['OTAR_0000018', 'MONDO_0045024', 'EFO_0000540', 'EFO_0005803']",lymph node,20,follicular lymphoma,MONDO_0018906,ENSG00000120217_MONDO_0018906_CHEMBL3833373
7170,ENSG00000121879_MONDO_0018906,0.0,0.0,0.0,0.7834539284553763,0.42003889451636023,0.0,0.0,CHEMBL2017974,ENSG00000121879,PIK3CA,MONDO_0018906,follicular lymphoma,1,Small molecule,PI3-kinase class I inhibitor,MONDO_0018906,follicular lymphoma,"['OTAR_0000018', 'MONDO_0045024', 'EFO_0000540', 'EFO_0005803']",lymph node,20,follicular lymphoma,MONDO_0018906,ENSG00000121879_MONDO_0018906_CHEMBL2017974
7173,ENSG00000121966_MONDO_0018906,0.0,0.0,0.0,0.07599134970145263,0.37449043741873866,0.0,0.0,CHEMBL18442,ENSG00000121966,CXCR4,MONDO_0018906,follicular lymphoma,1,Small molecule,C-X-C chemokine receptor type 4 partial agonist,MONDO_0018906,follicular lymphoma,"['OTAR_0000018', 'MONDO_0045024', 'EFO_0000540', 'EFO_0005803']",lymph node,20,follicular lymphoma,MONDO_0018906,ENSG00000121966_MONDO_0018906_CHEMBL18442
7174,ENSG00000121966_MONDO_0018906,0.0,0.0,0.0,0.07599134970145263,0.37449043741873866,0.0,0.0,CHEMBL3039543,ENSG00000121966,CXCR4,MONDO_0018906,follicular lymphoma,1,Antibody,C-X-C chemokine receptor type 4 inhibitor,MONDO_0018906,follicular lymphoma,"['OTAR_0000018', 'MONDO_0045024', 'EFO_0000540', 'EFO_0005803']",lymph node,20,follicular lymphoma,MONDO_0018906,ENSG00000121966_MONDO_0018906_CHEMBL3039543
7175,ENSG00000123374_MONDO_0018906,0.0,0.0,0.0,0.06079307976116211,0.0,0.0,0.0,CHEMBL428690,ENSG00000123374,CDK2,MONDO_0018906,follicular lymphoma,1,Small molecule,Cyclin-dependent kinase 2 inhibitor,MONDO_0018906,follicular lymphoma,"['OTAR_0000018', 'MONDO_0045024', 'EFO_0000540', 'EFO_0005803']",lymph node,20,follicular lymphoma,MONDO_0018906,ENSG00000123374_MONDO_0018906_CHEMBL428690
7178,ENSG00000125508_MONDO_0018906,0.0,0.0,0.0,0.06079307976116211,0.0,0.0,0.0,CHEMBL1421,ENSG00000125508,SRMS,MONDO_0018906,follicular lymphoma,1,Small molecule,SRC inhibitor,MONDO_0018906,follicular lymphoma,"['OTAR_0000018', 'MONDO_0045024', 'EFO_0000540', 'EFO_0005803']",lymph node,20,follicular lymphoma,MONDO_0018906,ENSG00000125508_MONDO_0018906_CHEMBL1421
7128,ENSG00000113851_MONDO_0018906,0.0,0.0,0.0,0.6543498957390756,0.0,0.0,0.0,CHEMBL3989927,ENSG00000113851,CRBN,MONDO_0018906,follicular lymphoma,1,Small molecule,CRL4(CRBN) E3 ubiquitin ligase modulator,MONDO_0018906,follicular lymphoma,"['OTAR_0000018', 'MONDO_0045024', 'EFO_0000540', 'EFO_0005803']",lymph node,20,follicular lymphoma,MONDO_0018906,ENSG00000113851_MONDO_0018906_CHEMBL3989927
7141,ENSG00000116478_MONDO_0018906,0.0,0.0,0.0,0.17721182750378753,0.0,0.0,0.0,CHEMBL408513,ENSG00000116478,HDAC1,MONDO_0018906,follicular lymphoma,1,Small molecule,Histone deacetylase inhibitor,MONDO_0018906,follicular lymphoma,"['OTAR_0000018', 'MONDO_0045024', 'EFO_0000540', 'EFO_0005803']",lymph node,20,follicular lymphoma,MONDO_0018906,ENSG00000116478_MONDO_0018906_CHEMBL408513
7143,ENSG00000116478_MONDO_0018906,0.0,0.0,0.0,0.17721182750378753,0.0,0.0,0.0,CHEMBL272980,ENSG00000116478,HDAC1,MONDO_0018906,follicular lymphoma,1,Small molecule,Histone deacetylase 1 inhibitor,MONDO_0018906,follicular lymphoma,"['OTAR_0000018', 'MONDO_0045024', 'EFO_0000540', 'EFO_0005803']",lymph node,20,follicular lymphoma,MONDO_0018906,ENSG00000116478_MONDO_0018906_CHEMBL272980
7144,ENSG00000117461_MONDO_0018906,0.0,0.0,0.0,0.06079307976116211,0.0,0.0,0.0,CHEMBL2017974,ENSG00000117461,PIK3R3,MONDO_0018906,follicular lymphoma,1,Small molecule,PI3-kinase class I inhibitor,MONDO_0018906,follicular lymphoma,"['OTAR_0000018', 'MONDO_0045024', 'EFO_0000540', 'EFO_0005803']",lymph node,20,follicular lymphoma,MONDO_0018906,ENSG00000117461_MONDO_0018906_CHEMBL2017974
7150,ENSG00000119535_MONDO_0018906,0.0,0.0,0.0,0.4794732366058334,0.0,0.0,0.0,CHEMBL1201568,ENSG00000119535,CSF3R,MONDO_0018906,follicular lymphoma,1,Protein,Granulocyte colony stimulating factor receptor agonist,MONDO_0018906,follicular lymphoma,"['OTAR_0000018', 'MONDO_0045024', 'EFO_0000540', 'EFO_0005803']",lymph node,20,follicular lymphoma,MONDO_0018906,ENSG00000119535_MONDO_0018906_CHEMBL1201568
7213,ENSG00000134058_MONDO_0018906,0.0,0.0,0.0,0.06079307976116211,0.0,0.0,0.0,CHEMBL428690,ENSG00000134058,CDK7,MONDO_0018906,follicular lymphoma,1,Small molecule,Cyclin-dependent kinase 7 inhibitor,MONDO_0018906,follicular lymphoma,"['OTAR_0000018', 'MONDO_0045024', 'EFO_0000540', 'EFO_0005803']",lymph node,20,follicular lymphoma,MONDO_0018906,ENSG00000134058_MONDO_0018906_CHEMBL428690
7298,ENSG00000139842_MONDO_0018906,0.0,0.0,0.0,0.6543498957390756,0.0,0.0,0.0,CHEMBL3989927,ENSG00000139842,CUL4A,MONDO_0018906,follicular lymphoma,1,Small molecule,CRL4(CRBN) E3 ubiquitin ligase modulator,MONDO_0018906,follicular lymphoma,"['OTAR_0000018', 'MONDO_0045024', 'EFO_0000540', 'EFO_0005803']",lymph node,20,follicular lymphoma,MONDO_0018906,ENSG00000139842_MONDO_0018906_CHEMBL3989927
7306,ENSG00000141506_MONDO_0018906,0.0,0.0,0.0,0.06079307976116211,0.0,0.0,0.0,CHEMBL2017974,ENSG00000141506,PIK3R5,MONDO_0018906,follicular lymphoma,1,Small molecule,PI3-kinase class I inhibitor,MONDO_0018906,follicular lymphoma,"['OTAR_0000018', 'MONDO_0045024', 'EFO_0000540', 'EFO_0005803']",lymph node,20,follicular lymphoma,MONDO_0018906,ENSG00000141506_MONDO_0018906_CHEMBL2017974
7307,ENSG00000141510_MONDO_0018906,0.0,0.0,0.0,0.06079307976116211,0.20062967197048864,0.0,0.0,CHEMBL2402737,ENSG00000141510,TP53,MONDO_0018906,follicular lymphoma,1,Small molecule,Tumour suppressor p53/oncoprotein Mdm2 inhibitor,MONDO_0018906,follicular lymphoma,"['OTAR_0000018', 'MONDO_0045024', 'EFO_0000540', 'EFO_0005803']",lymph node,20,follicular lymphoma,MONDO_0018906,ENSG00000141510_MONDO_0018906_CHEMBL2402737
7309,ENSG00000142627_MONDO_0018906,0.0,0.0,0.0,0.06079307976116211,0.0,0.0,0.0,CHEMBL1421,ENSG00000142627,EPHA2,MONDO_0018906,follicular lymphoma,1,Small molecule,Ephrin type-A receptor 2 inhibitor,MONDO_0018906,follicular lymphoma,"['OTAR_0000018', 'MONDO_0045024', 'EFO_0000540', 'EFO_0005803']",lymph node,20,follicular lymphoma,MONDO_0018906,ENSG00000142627_MONDO_0018906_CHEMBL1421
7270,ENSG00000137285_MONDO_0018906,0.0,0.0,0.0,0.9118359732997403,0.0,0.0,0.0,CHEMBL3301585,ENSG00000137285,TUBB2B,MONDO_0018906,follicular lymphoma,1,Antibody,Tubulin inhibitor,MONDO_0018906,follicular lymphoma,"['OTAR_0000018', 'MONDO_0045024', 'EFO_0000540', 'EFO_0005803']",lymph node,20,follicular lymphoma,MONDO_0018906,ENSG00000137285_MONDO_0018906_CHEMBL3301585
7216,ENSG00000135446_MONDO_0018906,0.0,0.0,0.0,0.06079307976116211,0.03647584785669726,0.0,0.0,CHEMBL428690,ENSG00000135446,CDK4,MONDO_0018906,follicular lymphoma,1,Small molecule,Cyclin-dependent kinase 4 inhibitor,MONDO_0018906,follicular lymphoma,"['OTAR_0000018', 'MONDO_0045024', 'EFO_0000540', 'EFO_0005803']",lymph node,20,follicular lymphoma,MONDO_0018906,ENSG00000135446_MONDO_0018906_CHEMBL428690
7217,ENSG00000135679_MONDO_0018906,0.0,0.0,0.0,0.06079307976116211,0.12577750463252432,0.0,0.0,CHEMBL2402737,ENSG00000135679,MDM2,MONDO_0018906,follicular lymphoma,1,Small molecule,Tumour suppressor p53/oncoprotein Mdm2 inhibitor,MONDO_0018906,follicular lymphoma,"['OTAR_0000018', 'MONDO_0045024', 'EFO_0000540', 'EFO_0005803']",lymph node,20,follicular lymphoma,MONDO_0018906,ENSG00000135679_MONDO_0018906_CHEMBL2402737
7219,ENSG00000136573_MONDO_0018906,0.0,0.0,0.0,0.06079307976116211,0.0,0.0,0.0,CHEMBL1421,ENSG00000136573,BLK,MONDO_0018906,follicular lymphoma,1,Small molecule,SRC inhibitor,MONDO_0018906,follicular lymphoma,"['OTAR_0000018', 'MONDO_0045024', 'EFO_0000540', 'EFO_0005803']",lymph node,20,follicular lymphoma,MONDO_0018906,ENSG00000136573_MONDO_0018906_CHEMBL1421
7220,ENSG00000136807_MONDO_0018906,0.0,0.0,0.0,0.06079307976116211,0.024317231904464845,0.0,0.0,CHEMBL428690,ENSG00000136807,CDK9,MONDO_0018906,follicular lymphoma,1,Small molecule,Cyclin-dependent kinase 9 inhibitor,MONDO_0018906,follicular lymphoma,"['OTAR_0000018', 'MONDO_0045024', 'EFO_0000540', 'EFO_0005803']",lymph node,20,follicular lymphoma,MONDO_0018906,ENSG00000136807_MONDO_0018906_CHEMBL428690
7221,ENSG00000137070_MONDO_0018906,0.0,0.0,0.0,0.06079307976116211,0.01823792392834863,0.0,0.0,CHEMBL1201573,ENSG00000137070,IL11RA,MONDO_0018906,follicular lymphoma,1,Protein,Interleukin 11 receptor alpha agonist,MONDO_0018906,follicular lymphoma,"['OTAR_0000018', 'MONDO_0045024', 'EFO_0000540', 'EFO_0005803']",lymph node,20,follicular lymphoma,MONDO_0018906,ENSG00000137070_MONDO_0018906_CHEMBL1201573
7224,ENSG00000137267_MONDO_0018906,0.0,0.0,0.0,0.9118359732997403,0.0,0.0,0.0,CHEMBL3301585,ENSG00000137267,TUBB2A,MONDO_0018906,follicular lymphoma,1,Antibody,Tubulin inhibitor,MONDO_0018906,follicular lymphoma,"['OTAR_0000018', 'MONDO_0045024', 'EFO_0000540', 'EFO_0005803']",lymph node,20,follicular lymphoma,MONDO_0018906,ENSG00000137267_MONDO_0018906_CHEMBL3301585
6979,ENSG00000100804_MONDO_0018906,0.0,0.0,0.0,0.1923831686689647,0.0,0.0,0.0,CHEMBL451887,ENSG00000100804,PSMB5,MONDO_0018906,follicular lymphoma,1,Protein,26S proteosome inhibitor,MONDO_0018906,follicular lymphoma,"['OTAR_0000018', 'MONDO_0045024', 'EFO_0000540', 'EFO_0005803']",lymph node,20,follicular lymphoma,MONDO_0018906,ENSG00000100804_MONDO_0018906_CHEMBL451887
6982,ENSG00000101017_MONDO_0018906,0.0,0.0,0.0,0.06079307976116211,0.1789653839008439,0.0,0.0,CHEMBL1743038,ENSG00000101017,CD40,MONDO_0018906,follicular lymphoma,1,Antibody,Tumor necrosis factor receptor superfamily member 5 antagonist,MONDO_0018906,follicular lymphoma,"['OTAR_0000018', 'MONDO_0045024', 'EFO_0000540', 'EFO_0005803']",lymph node,20,follicular lymphoma,MONDO_0018906,ENSG00000101017_MONDO_0018906_CHEMBL1743038
6987,ENSG00000101162_MONDO_0018906,0.0,0.0,0.0,0.9118359732997403,0.0,0.0,0.0,CHEMBL3301585,ENSG00000101162,TUBB1,MONDO_0018906,follicular lymphoma,1,Antibody,Tubulin inhibitor,MONDO_0018906,follicular lymphoma,"['OTAR_0000018', 'MONDO_0045024', 'EFO_0000540', 'EFO_0005803']",lymph node,20,follicular lymphoma,MONDO_0018906,ENSG00000101162_MONDO_0018906_CHEMBL3301585
6917,ENSG00000080824_MONDO_0018906,0.0,0.0,0.0,0.07599134970145263,0.0,0.0,0.0,CHEMBL109480,ENSG00000080824,HSP90AA1,MONDO_0018906,follicular lymphoma,1,Small molecule,Heat shock protein HSP90 inhibitor,MONDO_0018906,follicular lymphoma,"['OTAR_0000018', 'MONDO_0045024', 'EFO_0000540', 'EFO_0005803']",lymph node,20,follicular lymphoma,MONDO_0018906,ENSG00000080824_MONDO_0018906_CHEMBL109480
6918,ENSG00000087586_MONDO_0018906,0.0,0.0,0.0,0.07599134970145263,0.0,0.0,0.0,CHEMBL483158,ENSG00000087586,AURKA,MONDO_0018906,follicular lymphoma,1,Small molecule,Serine/threonine-protein kinase Aurora-A inhibitor,MONDO_0018906,follicular lymphoma,"['OTAR_0000018', 'MONDO_0045024', 'EFO_0000540', 'EFO_0005803']",lymph node,20,follicular lymphoma,MONDO_0018906,ENSG00000087586_MONDO_0018906_CHEMBL483158
6922,ENSG00000089692_MONDO_0018906,0.0,0.0,0.0,0.06079307976116211,0.07073095621586065,0.0,0.0,CHEMBL3990044,ENSG00000089692,LAG3,MONDO_0018906,follicular lymphoma,1,Antibody,Lymphocyte activation gene 3 protein inhibitor,MONDO_0018906,follicular lymphoma,"['OTAR_0000018', 'MONDO_0045024', 'EFO_0000540', 'EFO_0005803']",lymph node,20,follicular lymphoma,MONDO_0018906,ENSG00000089692_MONDO_0018906_CHEMBL3990044
6928,ENSG00000094631_MONDO_0018906,0.0,0.0,0.0,0.17552313084375526,0.06383273374922022,0.0,0.0,CHEMBL408513,ENSG00000094631,HDAC6,MONDO_0018906,follicular lymphoma,1,Small molecule,Histone deacetylase inhibitor,MONDO_0018906,follicular lymphoma,"['OTAR_0000018', 'MONDO_0045024', 'EFO_0000540', 'EFO_0005803']",lymph node,20,follicular lymphoma,MONDO_0018906,ENSG00000094631_MONDO_0018906_CHEMBL408513
6929,ENSG00000096384_MONDO_0018906,0.0,0.0,0.0,0.07599134970145263,0.0,0.0,0.0,CHEMBL109480,ENSG00000096384,HSP90AB1,MONDO_0018906,follicular lymphoma,1,Small molecule,Heat shock protein HSP90 inhibitor,MONDO_0018906,follicular lymphoma,"['OTAR_0000018', 'MONDO_0045024', 'EFO_0000540', 'EFO_0005803']",lymph node,20,follicular lymphoma,MONDO_0018906,ENSG00000096384_MONDO_0018906_CHEMBL109480
6931,ENSG00000096968_MONDO_0018906,0.0,0.0,0.0,0.06079307976116211,0.021277577916406734,0.0,0.0,CHEMBL4594275,ENSG00000096968,JAK2,MONDO_0018906,follicular lymphoma,1,Small molecule,Janus Kinase (JAK) inhibitor,MONDO_0018906,follicular lymphoma,"['OTAR_0000018', 'MONDO_0045024', 'EFO_0000540', 'EFO_0005803']",lymph node,20,follicular lymphoma,MONDO_0018906,ENSG00000096968_MONDO_0018906_CHEMBL4594275
6934,ENSG00000097007_MONDO_0018906,0.0,0.0,0.0,0.8820802558746459,0.012158615952232422,0.0,0.0,CHEMBL1421,ENSG00000097007,ABL1,MONDO_0018906,follicular lymphoma,1,Small molecule,Bcr/Abl fusion protein,MONDO_0018906,follicular lymphoma,"['OTAR_0000018', 'MONDO_0045024', 'EFO_0000540', 'EFO_0005803']",lymph node,20,follicular lymphoma,MONDO_0018906,ENSG00000097007_MONDO_0018906_CHEMBL1421
6953,ENSG00000100387_MONDO_0018906,0.0,0.0,0.0,0.6543498957390756,0.0,0.0,0.0,CHEMBL3989927,ENSG00000100387,RBX1,MONDO_0018906,follicular lymphoma,1,Small molecule,CRL4(CRBN) E3 ubiquitin ligase modulator,MONDO_0018906,follicular lymphoma,"['OTAR_0000018', 'MONDO_0045024', 'EFO_0000540', 'EFO_0005803']",lymph node,20,follicular lymphoma,MONDO_0018906,ENSG00000100387_MONDO_0018906_CHEMBL3989927
6961,ENSG00000100429_MONDO_0018906,0.0,0.0,0.0,0.16929184016823612,0.0,0.0,0.0,CHEMBL408513,ENSG00000100429,HDAC10,MONDO_0018906,follicular lymphoma,1,Small molecule,Histone deacetylase inhibitor,MONDO_0018906,follicular lymphoma,"['OTAR_0000018', 'MONDO_0045024', 'EFO_0000540', 'EFO_0005803']",lymph node,20,follicular lymphoma,MONDO_0018906,ENSG00000100429_MONDO_0018906_CHEMBL408513
7012,ENSG00000101336_MONDO_0018906,0.0,0.0,0.0,0.06079307976116211,0.0,0.0,0.0,CHEMBL1421,ENSG00000101336,HCK,MONDO_0018906,follicular lymphoma,1,Small molecule,SRC inhibitor,MONDO_0018906,follicular lymphoma,"['OTAR_0000018', 'MONDO_0045024', 'EFO_0000540', 'EFO_0005803']",lymph node,20,follicular lymphoma,MONDO_0018906,ENSG00000101336_MONDO_0018906_CHEMBL1421
7060,ENSG00000105647_MONDO_0018906,0.0,0.0,0.0,0.06079307976116211,0.0,0.0,0.0,CHEMBL2017974,ENSG00000105647,PIK3R2,MONDO_0018906,follicular lymphoma,1,Small molecule,PI3-kinase class I inhibitor,MONDO_0018906,follicular lymphoma,"['OTAR_0000018', 'MONDO_0045024', 'EFO_0000540', 'EFO_0005803']",lymph node,20,follicular lymphoma,MONDO_0018906,ENSG00000105647_MONDO_0018906_CHEMBL2017974
7061,ENSG00000105810_MONDO_0018906,0.0,0.0,0.0,0.06079307976116211,0.0,0.0,0.0,CHEMBL428690,ENSG00000105810,CDK6,MONDO_0018906,follicular lymphoma,1,Small molecule,Cyclin-dependent kinase 6 inhibitor,MONDO_0018906,follicular lymphoma,"['OTAR_0000018', 'MONDO_0045024', 'EFO_0000540', 'EFO_0005803']",lymph node,20,follicular lymphoma,MONDO_0018906,ENSG00000105810_MONDO_0018906_CHEMBL428690
7064,ENSG00000105851_MONDO_0018906,0.0,0.0,0.0,0.7733217484951826,0.024317231904464845,0.0,0.0,CHEMBL2017974,ENSG00000105851,PIK3CG,MONDO_0018906,follicular lymphoma,1,Small molecule,PI3-kinase class I inhibitor,MONDO_0018906,follicular lymphoma,"['OTAR_0000018', 'MONDO_0045024', 'EFO_0000540', 'EFO_0005803']",lymph node,20,follicular lymphoma,MONDO_0018906,ENSG00000105851_MONDO_0018906_CHEMBL2017974
7091,ENSG00000108840_MONDO_0018906,0.0,0.0,0.0,0.16929184016823612,0.0,0.0,0.0,CHEMBL408513,ENSG00000108840,HDAC5,MONDO_0018906,follicular lymphoma,1,Small molecule,Histone deacetylase inhibitor,MONDO_0018906,follicular lymphoma,"['OTAR_0000018', 'MONDO_0045024', 'EFO_0000540', 'EFO_0005803']",lymph node,20,follicular lymphoma,MONDO_0018906,ENSG00000108840_MONDO_0018906_CHEMBL408513
7097,ENSG00000111816_MONDO_0018906,0.0,0.0,0.0,0.06079307976116211,0.0,0.0,0.0,CHEMBL1421,ENSG00000111816,FRK,MONDO_0018906,follicular lymphoma,1,Small molecule,SRC inhibitor,MONDO_0018906,follicular lymphoma,"['OTAR_0000018', 'MONDO_0045024', 'EFO_0000540', 'EFO_0005803']",lymph node,20,follicular lymphoma,MONDO_0018906,ENSG00000111816_MONDO_0018906_CHEMBL1421
18596,ENSG00000118432_MONDO_0005148,0.0,0.0,0.0,0.6416555441714547,0.1482575750522636,0.0,0.0,CHEMBL465,ENSG00000118432,CNR1,MONDO_0005148,type 2 diabetes mellitus,1,Small molecule,Cannabinoid CB1 receptor agonist,MONDO_0005148,type 2 diabetes mellitus,"['EFO_0001379', 'EFO_0009605', 'OTAR_0000020', 'EFO_0010282']",vasculature,2,type 2 diabetes mellitus,MONDO_0005148,ENSG00000118432_MONDO_0005148_CHEMBL465
7120,ENSG00000113721_MONDO_0018906,0.0,0.0,0.0,0.06079307976116211,0.01823792392834863,0.0,0.0,CHEMBL1421,ENSG00000113721,PDGFRB,MONDO_0018906,follicular lymphoma,1,Small molecule,Platelet-derived growth factor receptor beta inhibitor,MONDO_0018906,follicular lymphoma,"['OTAR_0000018', 'MONDO_0045024', 'EFO_0000540', 'EFO_0005803']",lymph node,20,follicular lymphoma,MONDO_0018906,ENSG00000113721_MONDO_0018906_CHEMBL1421
7059,ENSG00000105639_MONDO_0018906,0.0,0.25277762564691203,0.0,0.07599134970145263,0.0,0.0,0.0,CHEMBL4116008,ENSG00000105639,JAK3,MONDO_0018906,follicular lymphoma,1,Small molecule,Tyrosine-protein kinase JAK3 inhibitor,MONDO_0018906,follicular lymphoma,"['OTAR_0000018', 'MONDO_0045024', 'EFO_0000540', 'EFO_0005803']",lymph node,20,follicular lymphoma,MONDO_0018906,ENSG00000105639_MONDO_0018906_CHEMBL4116008
7058,ENSG00000105639_MONDO_0018906,0.0,0.25277762564691203,0.0,0.07599134970145263,0.0,0.0,0.0,CHEMBL4594275,ENSG00000105639,JAK3,MONDO_0018906,follicular lymphoma,1,Small molecule,Janus Kinase (JAK) inhibitor,MONDO_0018906,follicular lymphoma,"['OTAR_0000018', 'MONDO_0045024', 'EFO_0000540', 'EFO_0005803']",lymph node,20,follicular lymphoma,MONDO_0018906,ENSG00000105639_MONDO_0018906_CHEMBL4594275
7057,ENSG00000105397_MONDO_0018906,0.0,0.0,0.0,0.07599134970145263,0.0,0.0,0.0,CHEMBL4116008,ENSG00000105397,TYK2,MONDO_0018906,follicular lymphoma,1,Small molecule,Tyrosine-protein kinase TYK2 inhibitor,MONDO_0018906,follicular lymphoma,"['OTAR_0000018', 'MONDO_0045024', 'EFO_0000540', 'EFO_0005803']",lymph node,20,follicular lymphoma,MONDO_0018906,ENSG00000105397_MONDO_0018906_CHEMBL4116008
7056,ENSG00000105397_MONDO_0018906,0.0,0.0,0.0,0.07599134970145263,0.0,0.0,0.0,CHEMBL4594275,ENSG00000105397,TYK2,MONDO_0018906,follicular lymphoma,1,Small molecule,Janus Kinase (JAK) inhibitor,MONDO_0018906,follicular lymphoma,"['OTAR_0000018', 'MONDO_0045024', 'EFO_0000540', 'EFO_0005803']",lymph node,20,follicular lymphoma,MONDO_0018906,ENSG00000105397_MONDO_0018906_CHEMBL4594275
7042,ENSG00000104833_MONDO_0018906,0.0,0.0,0.0,0.9118359732997403,0.0,0.0,0.0,CHEMBL3301585,ENSG00000104833,TUBB4A,MONDO_0018906,follicular lymphoma,1,Antibody,Tubulin inhibitor,MONDO_0018906,follicular lymphoma,"['OTAR_0000018', 'MONDO_0045024', 'EFO_0000540', 'EFO_0005803']",lymph node,20,follicular lymphoma,MONDO_0018906,ENSG00000104833_MONDO_0018906_CHEMBL3301585
7578,ENSG00000176105_MONDO_0018906,0.0,0.0,0.0,0.06079307976116211,0.06079307976116211,0.0,0.0,CHEMBL1421,ENSG00000176105,YES1,MONDO_0018906,follicular lymphoma,1,Small molecule,SRC inhibitor,MONDO_0018906,follicular lymphoma,"['OTAR_0000018', 'MONDO_0045024', 'EFO_0000540', 'EFO_0005803']",lymph node,20,follicular lymphoma,MONDO_0018906,ENSG00000176105_MONDO_0018906_CHEMBL1421
7597,ENSG00000177455_MONDO_0018906,0.0,0.0,0.0,0.568312911122159,0.2634281490220732,0.0,0.0,CHEMBL4297236,ENSG00000177455,CD19,MONDO_0018906,follicular lymphoma,1,Gene,B-lymphocyte antigen CD19 binding agent,MONDO_0018906,follicular lymphoma,"['OTAR_0000018', 'MONDO_0045024', 'EFO_0000540', 'EFO_0005803']",lymph node,20,follicular lymphoma,MONDO_0018906,ENSG00000177455_MONDO_0018906_CHEMBL4297236
7607,ENSG00000181847_MONDO_0018906,0.0,0.0,0.0,0.06079307976116211,0.19240672005075798,0.0,0.0,CHEMBL4298050,ENSG00000181847,TIGIT,MONDO_0018906,follicular lymphoma,1,Antibody,T-cell immunoreceptor with Ig and ITIM domains inhibitor,MONDO_0018906,follicular lymphoma,"['OTAR_0000018', 'MONDO_0045024', 'EFO_0000540', 'EFO_0005803']",lymph node,20,follicular lymphoma,MONDO_0018906,ENSG00000181847_MONDO_0018906_CHEMBL4298050
7608,ENSG00000182866_MONDO_0018906,0.0,0.0,0.0,0.06079307976116211,0.0,0.0,0.0,CHEMBL1421,ENSG00000182866,LCK,MONDO_0018906,follicular lymphoma,1,Small molecule,SRC inhibitor,MONDO_0018906,follicular lymphoma,"['OTAR_0000018', 'MONDO_0045024', 'EFO_0000540', 'EFO_0005803']",lymph node,20,follicular lymphoma,MONDO_0018906,ENSG00000182866_MONDO_0018906_CHEMBL1421
7614,ENSG00000186716_MONDO_0018906,0.0,0.0,0.0,0.06079307976116211,0.0,0.0,0.0,CHEMBL1421,ENSG00000186716,BCR,MONDO_0018906,follicular lymphoma,1,Small molecule,Bcr/Abl fusion protein,MONDO_0018906,follicular lymphoma,"['OTAR_0000018', 'MONDO_0045024', 'EFO_0000540', 'EFO_0005803']",lymph node,20,follicular lymphoma,MONDO_0018906,ENSG00000186716_MONDO_0018906_CHEMBL1421
7615,ENSG00000186827_MONDO_0018906,0.0,0.0,0.0,0.06079307976116211,0.0,0.0,0.0,CHEMBL4297883,ENSG00000186827,TNFRSF4,MONDO_0018906,follicular lymphoma,1,Antibody,Tumor necrosis factor receptor superfamily member 4 agonist,MONDO_0018906,follicular lymphoma,"['OTAR_0000018', 'MONDO_0045024', 'EFO_0000540', 'EFO_0005803']",lymph node,20,follicular lymphoma,MONDO_0018906,ENSG00000186827_MONDO_0018906_CHEMBL4297883
