,id,name,therapeuticAreas,therapeuticAreas_text,cxg_matched_id
18239,MONDO_0016411,hypothyroidism due to deficient transcription factors involved in pituitary development or function,['EFO_0001379'],['endocrine system disease'],MONDO_0016411
18240,MONDO_0017224,Pelizaeus-Merzbacher disease in female carriers,"['MONDO_0002025', 'OTAR_0000018', 'EFO_0000618']","['psychiatric disorder', 'genetic, familial or congenital disease', 'nervous system disease']",MONDO_0017224
18241,MONDO_0017700,"glycogen storage disease due to glycogen branching enzyme deficiency, childhood neuromuscular form","['OTAR_0000006', 'OTAR_0000018', 'OTAR_0000020', 'EFO_0000319']","['musculoskeletal or connective tissue disease', 'genetic, familial or congenital disease', 'nutritional or metabolic disease', 'cardiovascular disease']",MONDO_0017700
18242,MONDO_0018327,glomus tumor,['MONDO_0045024'],['cancer or benign tumor'],MONDO_0018327
18243,MONDO_0018631,Marie Unna hereditary hypotrichosis,['EFO_0010285'],['integumentary system disease'],MONDO_0018631
18244,MONDO_0018843,embryonal carcinoma of the central nervous system,"['MONDO_0045024', 'EFO_0000618']","['cancer or benign tumor', 'nervous system disease']",MONDO_0018843
18245,MONDO_0019569,Cockayne syndrome type 1,"['OTAR_0000018', 'OTAR_0000020', 'EFO_0000618']","['genetic, familial or congenital disease', 'nutritional or metabolic disease', 'nervous system disease']",MONDO_0019569
18246,MONDO_0019906,ring chromosome 11,['OTAR_0000018'],"['genetic, familial or congenital disease']",MONDO_0019906
18247,MONDO_0019979,"renal hypoplasia, unilateral","['OTAR_0000018', 'EFO_0009690']","['genetic, familial or congenital disease', 'urinary system disease']",MONDO_0019979
18248,MONDO_0020154,microblepharon-ablephara syndrome,['MONDO_0024458'],['disorder of visual system'],MONDO_0020154
18249,MONDO_0020337,congenital dyserythropoietic anemia type 1,"['OTAR_0000018', 'EFO_0005803']","['genetic, familial or congenital disease', 'hematologic disease']",MONDO_0020337
18250,MONDO_0020497,Turcot syndrome with polyposis,"['OTAR_0000018', 'MONDO_0045024', 'EFO_0000618', 'EFO_0010282']","['genetic, familial or congenital disease', 'cancer or benign tumor', 'nervous system disease', 'gastrointestinal disease']",MONDO_0020497
18251,MONDO_0021069,malignant endocrine neoplasm,"['EFO_0001379', 'MONDO_0045024']","['endocrine system disease', 'cancer or benign tumor']",MONDO_0021069
18252,MONDO_0021238,cornea neoplasm,"['MONDO_0024458', 'MONDO_0045024']","['disorder of visual system', 'cancer or benign tumor']",MONDO_0021238
18253,MONDO_0021663,sarcomatoid squamous cell carcinoma,['MONDO_0045024'],['cancer or benign tumor'],MONDO_0021663
18254,MONDO_0025102,monkey disease,['EFO_0005932'],['animal disease'],MONDO_0025102
18255,MONDO_0044718,alkaline ceramidase 3 deficiency,"['OTAR_0000018', 'EFO_0000618']","['genetic, familial or congenital disease', 'nervous system disease']",MONDO_0044718
18256,MONDO_0054801,"erythrocytosis, familial, 6","['OTAR_0000006', 'OTAR_0000018', 'EFO_0000540', 'EFO_0005803']","['musculoskeletal or connective tissue disease', 'genetic, familial or congenital disease', 'immune system disease', 'hematologic disease']",MONDO_0054801
18257,OBA_2001032,age of onset of narcolepsy-cataplexy syndrome,['EFO_0001444'],['measurement'],OBA_2001032
18258,Orphanet_181422,Rare hyperlipidemia,"['OTAR_0000018', 'EFO_0001379', 'OTAR_0000020']","['genetic, familial or congenital disease', 'endocrine system disease', 'nutritional or metabolic disease']",Orphanet_181422
18259,Orphanet_217055,Autosomal recessive intermediate Charcot-Marie-Tooth disease type A,"['OTAR_0000018', 'EFO_0000618']","['genetic, familial or congenital disease', 'nervous system disease']",Orphanet_217055
18260,Orphanet_251375,Sickle cell - hemoglobin E disease,"['OTAR_0000018', 'EFO_0005803']","['genetic, familial or congenital disease', 'hematologic disease']",Orphanet_251375
18261,Orphanet_300359,PLCG2-associated antibody deficiency and immune dysregulation,"['OTAR_0000018', 'EFO_0000540', 'EFO_0010285']","['genetic, familial or congenital disease', 'immune system disease', 'integumentary system disease']",Orphanet_300359
18262,Orphanet_3104,Robin sequence - oligodactyly,['OTAR_0000018'],"['genetic, familial or congenital disease']",Orphanet_3104
18263,Orphanet_3135,Familial Scheuermann disease,"['OTAR_0000006', 'OTAR_0000018']","['musculoskeletal or connective tissue disease', 'genetic, familial or congenital disease']",Orphanet_3135
18264,Orphanet_319535,Autosomal recessive mendelian susceptibility to mycobacterial diseases due to a complete deficiency,"['OTAR_0000018', 'EFO_0000540']","['genetic, familial or congenital disease', 'immune system disease']",Orphanet_319535
18265,Orphanet_391799,Rare genetic dystonia,"['OTAR_0000018', 'EFO_0000618']","['genetic, familial or congenital disease', 'nervous system disease']",Orphanet_391799
18266,Orphanet_52055,Agenesis of the corpus callosum - intellectual disability - coloboma - micrognathia,"['MONDO_0002025', 'MONDO_0024458', 'EFO_0000618', 'OTAR_0000018']","['psychiatric disorder', 'disorder of visual system', 'nervous system disease', 'genetic, familial or congenital disease']",Orphanet_52055
18267,Orphanet_98696,Genodermatosis with ocular features,"['OTAR_0000018', 'MONDO_0024458']","['genetic, familial or congenital disease', 'disorder of visual system']",Orphanet_98696
18268,EFO_0000719,temporal measurement,['EFO_0001444'],['measurement'],EFO_0000719
18269,EFO_0004630,factor VIII measurement,['EFO_0001444'],['measurement'],EFO_0004630
18270,EFO_0005188,CCL11 measurement,['EFO_0001444'],['measurement'],EFO_0005188
18271,EFO_0005534,delayed encephalopathy after acute carbon monoxide poisoning,"['EFO_0000618', 'OTAR_0000009']","['nervous system disease', 'injury, poisoning or other complication']",MONDO_0005493
18272,EFO_0007295,Hantavirus infectious disease,"['MONDO_0100336', 'EFO_0005741']","['infectious disease or post-infectious disorder', 'infectious disease']",MONDO_0005780
18273,EFO_0007765,delta-6 desaturase measurement,['EFO_0001444'],['measurement'],EFO_0007765
18274,EFO_0008136,galactoside 34-L-fucosyltransferase measurement,['EFO_0001444'],['measurement'],EFO_0008136
18275,EFO_0008243,natural cytotoxicity triggering receptor 3 measurement,['EFO_0001444'],['measurement'],EFO_0008243
18276,EFO_0008296,tenascin measurement,['EFO_0001444'],['measurement'],EFO_0008296
18277,EFO_0008997,synovitis,['OTAR_0000006'],['musculoskeletal or connective tissue disease'],MONDO_0002400
18278,EFO_0009455,lacrimal apparatus disease,['MONDO_0024458'],['disorder of visual system'],MONDO_0001854
18279,EFO_0009545,esophageal varices,"['EFO_0010282', 'EFO_0000319']","['gastrointestinal disease', 'cardiovascular disease']",MONDO_0001221
18280,EFO_0009718,peak expiratory flow,['EFO_0001444'],['measurement'],EFO_0009718
18281,EFO_0010078,dentures,['EFO_0002571'],['medical procedure'],EFO_0010078
18282,EFO_0010155,taste liking measurement,['EFO_0001444'],['measurement'],EFO_0010155
18283,EFO_0010498,hydroxyproline measurement,['EFO_0001444'],['measurement'],EFO_0010498
18284,EFO_0010620,dickkopf‐related protein 1 measurement,['EFO_0001444'],['measurement'],EFO_0010620
18285,EFO_0010647,STAT3 gain of function,"['OTAR_0000018', 'EFO_0000540']","['genetic, familial or congenital disease', 'immune system disease']",EFO_0010647
18286,EFO_0010928,SIR2-like protein 2 measurement,['EFO_0001444'],['measurement'],EFO_0010928
18287,EFO_0020027,susceptibility to partial acquired lipodystrophy,"['OTAR_0000020', 'EFO_0010285']","['nutritional or metabolic disease', 'integumentary system disease']",EFO_0020027
18288,EFO_0020124,a disintegrin and metalloproteinase with thrombospondin motifs 4 measurement,['EFO_0001444'],['measurement'],EFO_0020124
18289,EFO_0020158,apolipoprotein E (isoform E4) measurement,['EFO_0001444'],['measurement'],EFO_0020158
18290,EFO_0020209,cadherin-1 measurement,['EFO_0001444'],['measurement'],EFO_0020209
18291,EFO_0020230,carbonic anhydrase 4 measurement,['EFO_0001444'],['measurement'],EFO_0020230
18292,EFO_0020397,galectin-2 measurement,['EFO_0001444'],['measurement'],EFO_0020397
18293,EFO_0020493,interleukin-13 receptor subunit alpha-1 measurement,['EFO_0001444'],['measurement'],EFO_0020493
18294,EFO_0020665,proteasome subunit alpha type-6 measurement,['EFO_0001444'],['measurement'],EFO_0020665
18295,EFO_0020752,stabilin-2 measurement,['EFO_0001444'],['measurement'],EFO_0020752
18296,EFO_0020795,tumor necrosis factor ligand superfamily member 18 measurement,['EFO_0001444'],['measurement'],EFO_0020795
18297,EFO_0021232,X-11437 measurement,['EFO_0001444'],['measurement'],EFO_0021232
18298,EFO_0021321,X-12696 measurement,['EFO_0001444'],['measurement'],EFO_0021321
18299,EFO_0021355,X-13553 measurement,['EFO_0001444'],['measurement'],EFO_0021355
18300,EFO_0021795,tubal factor infertility,['OTAR_0000017'],['reproductive system or breast disease'],EFO_0021795
18301,EFO_0022109,"Sphingomyelin (d18:1/20:0, d16:1/22:0) measurement",['EFO_0001444'],['measurement'],EFO_0022109
18302,EFO_0800003,4-guanidinobutanoate measurement,['EFO_0001444'],['measurement'],EFO_0800003
18303,EFO_0800123,anthranilate measurement,['EFO_0001444'],['measurement'],EFO_0800123
18304,EFO_0800395,1-(1-enyl-stearoyl)-2-oleoyl-GPE (P-18:0/18:1) measurement,['EFO_0001444'],['measurement'],EFO_0800395
18305,EFO_0800412,1-palmitoyl-2-arachidonoyl-GPI (16:0/20:4) measurement,['EFO_0001444'],['measurement'],EFO_0800412
18306,EFO_0800468,"phosphatidylcholine (18:0/20:5, 16:0/22:5n6) measurement",['EFO_0001444'],['measurement'],EFO_0800468
18307,EFO_0800785,X-17676 measurement,['EFO_0001444'],['measurement'],EFO_0800785
18308,EFO_0801067,xylitol measurement,['EFO_0001444'],['measurement'],EFO_0801067
18309,EFO_0801209,oleoyl phenylalanine measurement,['EFO_0001444'],['measurement'],EFO_0801209
18310,EFO_0801291,phosphatidylcholine acyl-alkyl C36:3 measurement,['EFO_0001444'],['measurement'],EFO_0801291
18311,EFO_0801307,phosphatidylcholine acyl-alkyl C42:0 measurement,['EFO_0001444'],['measurement'],EFO_0801307
18312,EFO_0801410,"beta-1,4-galactosyltransferase 2 measurement",['EFO_0001444'],['measurement'],EFO_0801410
18313,EFO_0801559,ecto-ADP-ribosyltransferase 4 measurement,['EFO_0001444'],['measurement'],EFO_0801559
18314,EFO_0802264,"alpha-1,3-mannosyl-glycoprotein 4-beta-N-acetylglucosaminyltransferase C measurement",['EFO_0001444'],['measurement'],EFO_0802264
18315,EFO_0802891,potassium voltage-gated channel subfamily G member 4 measurement,['EFO_0001444'],['measurement'],EFO_0802891
18316,EFO_0802895,pregnancy-specific beta-1-glycoprotein 11 measurement,['EFO_0001444'],['measurement'],EFO_0802895
18317,EFO_0802994,ras-related protein Rab-39B measurement,['EFO_0001444'],['measurement'],EFO_0802994
18318,EFO_0802996,ras-related protein Rap-2a measurement,['EFO_0001444'],['measurement'],EFO_0802996
18319,EFO_0803117,synaptotagmin-17 measurement,['EFO_0001444'],['measurement'],EFO_0803117
18320,EFO_0803178,transmembrane gamma-carboxyglutamic acid protein 4 measurement,['EFO_0001444'],['measurement'],EFO_0803178
18321,EFO_0803244,UV excision repair protein RAD23 homolog A measurement,['EFO_0001444'],['measurement'],EFO_0803244
18322,EFO_0803266,WW domain-binding protein 1 measurement,['EFO_0001444'],['measurement'],EFO_0803266
18323,EFO_1000332,Lung Giant Cell Carcinoma,"['OTAR_0000010', 'MONDO_0045024']","['respiratory or thoracic disease', 'cancer or benign tumor']",MONDO_0006275
18324,EFO_1000476,Pineocytoma,"['MONDO_0045024', 'EFO_0001379', 'EFO_0000618']","['cancer or benign tumor', 'endocrine system disease', 'nervous system disease']",MONDO_0016723
18325,EFO_1000717,inverted follicular keratosis,"['OTAR_0000018', 'EFO_0010285']","['genetic, familial or congenital disease', 'integumentary system disease']",MONDO_0006563
18326,EFO_1000986,intermediate uveitis,['MONDO_0024458'],['disorder of visual system'],MONDO_0006806
18327,EFO_1001456,central nervous system infection,"['MONDO_0100336', 'EFO_0005741', 'EFO_0000618']","['infectious disease or post-infectious disorder', 'infectious disease', 'nervous system disease']",MONDO_0024619
18328,EFO_1002018,bronchial disease,['OTAR_0000010'],['respiratory or thoracic disease'],MONDO_0001358
18329,GO_0019693,ribose phosphate metabolic process,['GO_0008150'],['biological process'],GO_0019693
18330,HP_0001945,Fever,['EFO_0000651'],['phenotype'],HP_0001945
18331,HP_0002205,Recurrent respiratory infections,['EFO_0000651'],['phenotype'],HP_0002205
18332,HP_0003031,Ulnar bowing,['EFO_0000651'],['phenotype'],HP_0003031
18333,HP_0003394,Muscle spasm,['EFO_0000651'],['phenotype'],HP_0003394
18334,HP_0005562,Multiple renal cysts,['EFO_0000651'],['phenotype'],HP_0005562
18335,HP_0010743,Short metatarsal,['EFO_0000651'],['phenotype'],HP_0010743
18336,HP_0011446,Abnormality of higher mental function,['EFO_0000651'],['phenotype'],HP_0011446
18337,MONDO_0001378,urachus cancer,"['EFO_0009690', 'MONDO_0045024']","['urinary system disease', 'cancer or benign tumor']",MONDO_0001378
18338,MONDO_0002167,rectum malignant melanoma,"['MONDO_0045024', 'EFO_0001379', 'EFO_0010282']","['cancer or benign tumor', 'endocrine system disease', 'gastrointestinal disease']",MONDO_0002167
18339,MONDO_0003686,apocrine sweat gland neoplasm,"['MONDO_0045024', 'EFO_0010285']","['cancer or benign tumor', 'integumentary system disease']",MONDO_0003686
18340,MONDO_0003778,inborn error of immunity,"['OTAR_0000018', 'EFO_0000540']","['genetic, familial or congenital disease', 'immune system disease']",MONDO_0003778
18341,MONDO_0004222,ovarian clear cell cystadenocarcinoma,"['OTAR_0000017', 'MONDO_0045024', 'EFO_0001379']","['reproductive system or breast disease', 'cancer or benign tumor', 'endocrine system disease']",MONDO_0004222
18342,MONDO_0007034,Adams-Oliver syndrome,"['OTAR_0000006', 'OTAR_0000018', 'EFO_0010285']","['musculoskeletal or connective tissue disease', 'genetic, familial or congenital disease', 'integumentary system disease']",MONDO_0007034
18343,MONDO_0007263,cardiac rhythm disease,['EFO_0000319'],['cardiovascular disease'],MONDO_0007263
18344,MONDO_0007354,coloboma of optic nerve,"['OTAR_0000018', 'EFO_0000618', 'MONDO_0024458']","['genetic, familial or congenital disease', 'nervous system disease', 'disorder of visual system']",MONDO_0007354
18345,MONDO_0007854,keratolytic winter erythema,['EFO_0010285'],['integumentary system disease'],MONDO_0007854
18346,MONDO_0008175,pacman dysplasia,"['OTAR_0000006', 'OTAR_0000018']","['musculoskeletal or connective tissue disease', 'genetic, familial or congenital disease']",MONDO_0008175
18347,MONDO_0008209,Char syndrome,"['OTAR_0000018', 'MONDO_0024458', 'EFO_0000319']","['genetic, familial or congenital disease', 'disorder of visual system', 'cardiovascular disease']",MONDO_0008209
18348,MONDO_0008473,"spondyloepimetaphyseal dysplasia, Maroteaux type","['OTAR_0000006', 'OTAR_0000018']","['musculoskeletal or connective tissue disease', 'genetic, familial or congenital disease']",MONDO_0008473
18349,MONDO_0008619,ulna metaphyseal dysplasia syndrome,"['OTAR_0000006', 'OTAR_0000018']","['musculoskeletal or connective tissue disease', 'genetic, familial or congenital disease']",MONDO_0008619
18350,MONDO_0009214,Fanconi anemia complementation group D2,"['OTAR_0000006', 'OTAR_0000020', 'EFO_0009690', 'EFO_0005803', 'OTAR_0000018', 'EFO_0000540', 'EFO_0010285']","['musculoskeletal or connective tissue disease', 'nutritional or metabolic disease', 'urinary system disease', 'hematologic disease', 'genetic, familial or congenital disease', 'immune system disease', 'integumentary system disease']",MONDO_0009214
18351,MONDO_0009954,Ramon syndrome,"['OTAR_0000006', 'OTAR_0000018']","['musculoskeletal or connective tissue disease', 'genetic, familial or congenital disease']",MONDO_0009954
18352,MONDO_0009990,Revesz syndrome,"['OTAR_0000018', 'MONDO_0045024', 'MONDO_0024458', 'EFO_0000618', 'EFO_0010285']","['genetic, familial or congenital disease', 'cancer or benign tumor', 'disorder of visual system', 'nervous system disease', 'integumentary system disease']",MONDO_0009990
18353,MONDO_0010180,autosomal recessive spondylocostal dysostosis,"['OTAR_0000006', 'OTAR_0000018', 'OTAR_0000020']","['musculoskeletal or connective tissue disease', 'genetic, familial or congenital disease', 'nutritional or metabolic disease']",MONDO_0010180
18354,MONDO_0011257,MPI-congenital disorder of glycosylation,"['OTAR_0000018', 'OTAR_0000020', 'EFO_0000540', 'EFO_0005803', 'EFO_0000319']","['genetic, familial or congenital disease', 'nutritional or metabolic disease', 'immune system disease', 'hematologic disease', 'cardiovascular disease']",MONDO_0011257
18355,MONDO_0012873,"Ehlers-Danlos syndrome, spondylocheirodysplastic type","['OTAR_0000006', 'OTAR_0000020', 'OTAR_0000018', 'EFO_0010285']","['musculoskeletal or connective tissue disease', 'nutritional or metabolic disease', 'genetic, familial or congenital disease', 'integumentary system disease']",MONDO_0012873
