,ti_uid,indication_mesh_term,gene_name,combined_max_phase,succ_p_1,succ_1_2,succ_2_3,succ_3_a,target_status,disease_relevant_tissues,dtr_blood,dtr_lymph_node,dtr_bone_marrow,dtr_lung,dtr_nose,dtr_eye,dtr_small_intestine,dtr_esophagus,dtr_colon,dtr_liver,dtr_skin,dtr_heart,dtr_brain,dtr_kidney,dtr_prostate,gene_id
9678,SERPINA1-D003922,"Diabetes Mellitus, Type 1",SERPINA1,Phase III,True,True,True,False,unsupported target,"blood,lymph_node,bone_marrow",1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,ENSG00000197249
9679,SERPINA1-D004485,Eczema,SERPINA1,Preclinical,False,,,,unsupported target,skin,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,ENSG00000197249
9680,SERPINA1-D005356,Fibromyalgia,SERPINA1,Phase I,True,False,,,unsupported target,brain,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,ENSG00000197249
9681,SERPINA1-D006086,Graft vs Host Disease,SERPINA1,Phase III,True,True,True,,unsupported target,"blood,lymph_node,bone_marrow",1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,ENSG00000197249
9682,SERPINA1-D006976,"Hypertension, Pulmonary",SERPINA1,Preclinical,False,,,,unsupported target,"lung,nose,heart",0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,ENSG00000197249
9683,SERPINA1-D007251,"Influenza, Human",SERPINA1,Phase II,True,True,False,,unsupported target,"blood,lymph_node,bone_marrow,lung,nose",1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,ENSG00000197249
9684,SERPINA1-D008103,Liver Cirrhosis,SERPINA1,Preclinical,False,,,,unsupported target,liver,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,ENSG00000197249
9685,SERPINA1-D008107,Liver Diseases,SERPINA1,Preclinical,False,,,,genetically supported target,liver,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,ENSG00000197249
9686,SERPINA1-D009203,Myocardial Infarction,SERPINA1,Phase II,True,True,False,,unsupported target,heart,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,ENSG00000197249
9687,SERPINA1-D010195,Pancreatitis,SERPINA1,Preclinical,False,,,,unsupported target,"small_intestine,esophagus,colon",0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,ENSG00000197249
9688,SERPINA1-D011565,Psoriasis,SERPINA1,Preclinical,False,,,,unsupported target,skin,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,ENSG00000197249
9689,SERPINA1-D014376,Tuberculosis,SERPINA1,Phase II,True,True,False,,unsupported target,"blood,lymph_node,bone_marrow",1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,ENSG00000197249
9690,SERPINA1-D014777,Virus Diseases,SERPINA1,Preclinical,False,,,,unsupported target,"blood,lymph_node,bone_marrow",1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,ENSG00000197249
9691,SERPINA1-D029424,"Pulmonary Disease, Chronic Obstructive",SERPINA1,Phase I,True,False,,,genetically supported target,"lung,nose",0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,ENSG00000197249
9692,SERPINA1-D065626,Non-alcoholic Fatty Liver Disease,SERPINA1,Preclinical,False,,,,unsupported target,liver,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,ENSG00000197249
9693,SERPINA4-D003930,Diabetic Retinopathy,SERPINA4,Preclinical,False,,,,unsupported target,"eye,heart",0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,ENSG00000100665
9694,SERPINB2-D015212,Inflammatory Bowel Diseases,SERPINB2,Preclinical,,,,,unsupported target,"small_intestine,esophagus,colon",0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,ENSG00000197632
9695,SERPINC1-D000086382,COVID-19,SERPINC1,Preclinical,,,,,unsupported target,"blood,lymph_node,bone_marrow,lung,nose",1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,ENSG00000117601
9696,SERPINC1-D000787,Angina Pectoris,SERPINC1,Preclinical,False,,,,unsupported target,heart,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,ENSG00000117601
9697,SERPINC1-D000789,"Angina, Unstable",SERPINC1,Launched,True,True,True,True,unsupported target,heart,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,ENSG00000117601
9698,SERPINC1-D001778,Blood Coagulation Disorders,SERPINC1,Preclinical,False,,,,unsupported target,"blood,lymph_node,bone_marrow",1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,ENSG00000117601
9699,SERPINC1-D003093,"Colitis, Ulcerative",SERPINC1,Phase II,True,True,False,,unsupported target,"small_intestine,esophagus,colon",0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,ENSG00000117601
9700,SERPINC1-D004211,Disseminated Intravascular Coagulation,SERPINC1,Preclinical,False,,,,genetically supported target,"blood,lymph_node,bone_marrow",1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,ENSG00000117601
9701,SERPINC1-D009203,Myocardial Infarction,SERPINC1,Launched,True,True,True,True,unsupported target,heart,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,ENSG00000117601
9702,SERPINC1-D011655,Pulmonary Embolism,SERPINC1,Launched,True,True,True,True,unsupported target,"lung,nose,heart",0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,ENSG00000117601
9703,SERPINC1-D013927,Thrombosis,SERPINC1,Launched,True,True,True,True,unsupported target,heart,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,ENSG00000117601
9704,SERPINC1-D017719,Diabetic Foot,SERPINC1,Phase III,True,True,True,False,unsupported target,"skin,heart",0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,ENSG00000117601
9705,SERPINC1-D020246,Venous Thrombosis,SERPINC1,Launched,True,True,True,True,unsupported target,heart,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,ENSG00000117601
9706,SERPINC1-D043183,Irritable Bowel Syndrome,SERPINC1,Phase II,True,True,False,,unsupported target,"small_intestine,esophagus,colon",0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,ENSG00000117601
9707,SERPINC1-D054058,Acute Coronary Syndrome,SERPINC1,Phase II,True,True,False,,unsupported target,heart,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,ENSG00000117601
9708,SERPINE1-D000086382,COVID-19,SERPINE1,Phase II,True,True,,,unsupported target,"blood,lymph_node,bone_marrow,lung,nose",1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,ENSG00000106366
9709,SERPINE1-D000544,Alzheimer Disease,SERPINE1,Phase I,True,False,,,unsupported target,brain,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,ENSG00000106366
9710,SERPINE1-D001172,"Arthritis, Rheumatoid",SERPINE1,Phase II,True,True,False,,unsupported target,"blood,lymph_node,bone_marrow,skin",1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,ENSG00000106366
9711,SERPINE1-D001249,Asthma,SERPINE1,Phase II,True,True,False,,unsupported target,"blood,lymph_node,bone_marrow,lung,nose",1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,ENSG00000106366
9712,SERPINE1-D001281,Atrial Fibrillation,SERPINE1,Preclinical,False,,,,unsupported target,heart,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,ENSG00000106366
9713,SERPINE1-D001778,Blood Coagulation Disorders,SERPINE1,Phase I,True,False,,,unsupported target,"blood,lymph_node,bone_marrow",1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,ENSG00000106366
9714,SERPINE1-D006976,"Hypertension, Pulmonary",SERPINE1,Phase II,True,True,,,unsupported target,"lung,nose,heart",0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,ENSG00000106366
9715,SERPINE1-D009203,Myocardial Infarction,SERPINE1,Preclinical,False,,,,unsupported target,heart,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,ENSG00000106366
9716,SERPINE1-D011014,Pneumonia,SERPINE1,Phase II,True,True,,,unsupported target,"blood,lymph_node,bone_marrow,lung,nose",1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,ENSG00000106366
9717,SERPINE1-D013927,Thrombosis,SERPINE1,Phase I,True,,,,unsupported target,heart,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,ENSG00000106366
9718,SERPINE1-D015140,"Dementia, Vascular",SERPINE1,Preclinical,False,,,,unsupported target,"heart,brain",0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,ENSG00000106366
9719,SERPINE1-D015212,Inflammatory Bowel Diseases,SERPINE1,Preclinical,,,,,unsupported target,"small_intestine,esophagus,colon",0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,ENSG00000106366
9720,SERPINE1-D016491,Peripheral Vascular Diseases,SERPINE1,Preclinical,False,,,,unsupported target,heart,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,ENSG00000106366
9721,SERPINE1-D029424,"Pulmonary Disease, Chronic Obstructive",SERPINE1,Phase II,True,True,False,,unsupported target,"lung,nose",0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,ENSG00000106366
9722,SERPINE1-D050197,Atherosclerosis,SERPINE1,Preclinical,False,,,,unsupported target,heart,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,ENSG00000106366
9723,SERPINF1-D003930,Diabetic Retinopathy,SERPINF1,Preclinical,False,,,,unsupported target,"eye,heart",0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,ENSG00000132386
9724,SERPINF1-D008268,Macular Degeneration,SERPINF1,Preclinical,False,,,,unsupported target,eye,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,ENSG00000132386
9725,SERPINF1-D057135,Wet Macular Degeneration,SERPINF1,Preclinical,,,,,unsupported target,eye,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,ENSG00000132386
9726,SERPINF2-D001778,Blood Coagulation Disorders,SERPINF2,Preclinical,False,,,,unsupported target,"blood,lymph_node,bone_marrow",1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,ENSG00000167711
9727,SERPINF2-D002545,Brain Ischemia,SERPINF2,Phase I,True,False,,,unsupported target,"heart,brain",0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,ENSG00000167711
9728,SERPINF2-D009203,Myocardial Infarction,SERPINF2,Phase I,True,False,,,unsupported target,heart,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,ENSG00000167711
9729,SERPINF2-D011655,Pulmonary Embolism,SERPINF2,Preclinical,,,,,unsupported target,"lung,nose,heart",0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,ENSG00000167711
9730,SERPINF2-D013927,Thrombosis,SERPINF2,Preclinical,False,,,,unsupported target,heart,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,ENSG00000167711
9731,SERPINF2-D020246,Venous Thrombosis,SERPINF2,Phase I,True,False,,,unsupported target,heart,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,ENSG00000167711
9732,SERPINF2-D020521,Stroke,SERPINF2,Phase I,True,False,,,unsupported target,"heart,brain",0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,ENSG00000167711
9733,SERPING1-D000086382,COVID-19,SERPING1,Phase I,True,,,,unsupported target,"blood,lymph_node,bone_marrow,lung,nose",1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,ENSG00000149131
9734,SERPING1-D000744,"Anemia, Hemolytic, Autoimmune",SERPING1,Preclinical,,,,,unsupported target,"blood,lymph_node,bone_marrow",1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,ENSG00000149131
9735,SERPING1-D001327,Autoimmune Diseases,SERPING1,Phase I,True,,,,unsupported target,"blood,lymph_node,bone_marrow",1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,ENSG00000149131
9736,SERPING1-D001930,Brain Injuries,SERPING1,Phase I,True,,,,unsupported target,brain,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,ENSG00000149131
9737,SERPING1-D006086,Graft vs Host Disease,SERPING1,Phase III,True,True,True,False,unsupported target,"blood,lymph_node,bone_marrow",1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,ENSG00000149131
9738,SERPING1-D006457,"Hemoglobinuria, Paroxysmal",SERPING1,Phase I,True,False,,,unsupported target,"blood,lymph_node,bone_marrow",1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,ENSG00000149131
9739,SERPING1-D008181,Lupus Nephritis,SERPING1,Preclinical,,,,,unsupported target,"blood,lymph_node,bone_marrow,skin",1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,ENSG00000149131
9740,SERPING1-D009203,Myocardial Infarction,SERPING1,Preclinical,False,,,,unsupported target,heart,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,ENSG00000149131
9741,SERPING1-D009471,Neuromyelitis Optica,SERPING1,Phase I,True,False,,,unsupported target,"blood,lymph_node,bone_marrow,eye,brain",1,1,1,0,0,1,0,0,0,0,0,0,1,0,0,ENSG00000149131
9742,SERPINH1-D008103,Liver Cirrhosis,SERPINH1,Phase II,True,True,,,unsupported target,liver,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,ENSG00000149257
9743,SERPINH1-D054990,Idiopathic Pulmonary Fibrosis,SERPINH1,Phase II,True,True,,,unsupported target,"lung,nose",0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,ENSG00000149257
9744,SERPINH1-D065626,Non-alcoholic Fatty Liver Disease,SERPINH1,Phase I,True,False,,,unsupported target,liver,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,ENSG00000149257
9745,SESN2-D001327,Autoimmune Diseases,SESN2,Preclinical,False,,,,unsupported target,"blood,lymph_node,bone_marrow",1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,ENSG00000130766
9746,SESN2-D003865,"Depressive Disorder, Major",SESN2,Phase II,True,True,,,unsupported target,brain,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,ENSG00000130766
9747,SETD2-D001930,Brain Injuries,SETD2,Preclinical,False,,,,unsupported target,brain,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,ENSG00000181555
9748,SF3B1-D009190,Myelodysplastic Syndromes,SF3B1,Phase II,True,True,,,unsupported target,"blood,lymph_node,bone_marrow",1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,ENSG00000115524
9749,SFRP1-D000505,Alopecia,SFRP1,Preclinical,,,,,unsupported target,skin,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,ENSG00000104332
9750,SGK1-D001145,"Arrhythmias, Cardiac",SGK1,Preclinical,False,,,,unsupported target,heart,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,ENSG00000118515
9751,SGK2-D000544,Alzheimer Disease,SGK2,Preclinical,False,,,,unsupported target,brain,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,ENSG00000101049
9752,SGK2-D000690,Amyotrophic Lateral Sclerosis,SGK2,Preclinical,False,,,,unsupported target,brain,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,ENSG00000101049
9753,SGK2-D005901,Glaucoma,SGK2,Preclinical,,,,,unsupported target,eye,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,ENSG00000101049
9754,SGK2-D009103,Multiple Sclerosis,SGK2,Phase I,True,,,,unsupported target,"blood,lymph_node,bone_marrow,brain",1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,ENSG00000101049
9755,SGK2-D009437,Neuralgia,SGK2,Preclinical,False,,,,unsupported target,brain,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,ENSG00000101049
9756,SGK2-D009471,Neuromyelitis Optica,SGK2,Phase I,True,,,,unsupported target,"blood,lymph_node,bone_marrow,eye,brain",1,1,1,0,0,1,0,0,0,0,0,0,1,0,0,ENSG00000101049
9757,SGK2-D009902,Optic Neuritis,SGK2,Phase II,True,True,,,unsupported target,"eye,brain",0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,ENSG00000101049
9758,SGK2-D010300,Parkinson Disease,SGK2,Preclinical,False,,,,unsupported target,brain,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,ENSG00000101049
9759,SGPL1-D001172,"Arthritis, Rheumatoid",SGPL1,Phase II,True,True,False,,unsupported target,"blood,lymph_node,bone_marrow,skin",1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,ENSG00000166224
9760,SGPL1-D009103,Multiple Sclerosis,SGPL1,Phase I,True,False,,,unsupported target,"blood,lymph_node,bone_marrow,brain",1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,ENSG00000166224
9761,SGPL1-D010392,Pemphigus,SGPL1,Phase II,True,True,False,,unsupported target,"blood,lymph_node,bone_marrow,skin",1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,ENSG00000166224
9762,SHC1-D002318,Cardiovascular Diseases,SHC1,Preclinical,False,,,,unsupported target,heart,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,ENSG00000160691
9763,SHC1-D065626,Non-alcoholic Fatty Liver Disease,SHC1,Preclinical,False,,,,unsupported target,liver,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,ENSG00000160691
9764,SHH-D002545,Brain Ischemia,SHH,Preclinical,False,,,,unsupported target,"heart,brain",0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,ENSG00000164690
9765,SHH-D008268,Macular Degeneration,SHH,Preclinical,False,,,,genetically supported target,eye,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,ENSG00000164690
9766,SHH-D020521,Stroke,SHH,Preclinical,False,,,,unsupported target,"heart,brain",0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,ENSG00000164690
9767,SIGLEC8-D003233,"Conjunctivitis, Allergic",SIGLEC8,Phase I,True,,,,unsupported target,"blood,lymph_node,bone_marrow,eye",1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,ENSG00000105366
9768,SIGLEC8-D005512,Food Hypersensitivity,SIGLEC8,Preclinical,,,,,unsupported target,"blood,lymph_node,bone_marrow",1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,ENSG00000105366
9769,SIGLEC8-D005756,Gastritis,SIGLEC8,Phase III,True,True,True,,unsupported target,"small_intestine,esophagus,colon",0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,ENSG00000105366
9770,SIGLEC8-D005759,Gastroenteritis,SIGLEC8,Phase III,True,True,True,,unsupported target,"small_intestine,esophagus,colon",0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,ENSG00000105366
9771,SIGLEC8-D006967,Hypersensitivity,SIGLEC8,Phase II,True,True,False,,unsupported target,"blood,lymph_node,bone_marrow",1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,ENSG00000105366
9772,SIGLEC8-D009298,Nasal Polyps,SIGLEC8,Phase II,True,True,False,,unsupported target,"lung,nose",0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,ENSG00000105366
9773,SIGLEC8-D014581,Urticaria,SIGLEC8,Phase II,True,True,,,unsupported target,"blood,lymph_node,bone_marrow,skin",1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,ENSG00000105366
9774,SIGLEC8-D057765,Eosinophilic Esophagitis,SIGLEC8,Phase III,True,True,True,,unsupported target,"blood,lymph_node,bone_marrow,small_intestine,esophagus,colon",1,1,1,0,0,0,1,1,1,0,0,0,0,0,0,ENSG00000105366
9775,SIGMAR1-D000086382,COVID-19,SIGMAR1,Phase III,True,True,True,False,unsupported target,"blood,lymph_node,bone_marrow,lung,nose",1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,ENSG00000147955
9776,SIGMAR1-D000544,Alzheimer Disease,SIGMAR1,Phase III,True,True,True,,unsupported target,brain,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,ENSG00000147955
9777,SIGMAR1-D000647,Amnesia,SIGMAR1,Preclinical,False,,,,unsupported target,brain,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,ENSG00000147955
9778,SIGMAR1-D000690,Amyotrophic Lateral Sclerosis,SIGMAR1,Phase III,True,True,True,,unsupported target,brain,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,ENSG00000147955
9779,SIGMAR1-D001008,Anxiety Disorders,SIGMAR1,Preclinical,False,,,,unsupported target,brain,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,ENSG00000147955
9780,SIGMAR1-D001289,Attention Deficit Disorder with Hyperactivity,SIGMAR1,Phase I,True,False,,,unsupported target,brain,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,ENSG00000147955
9781,SIGMAR1-D001321,Autistic Disorder,SIGMAR1,Preclinical,,,,,unsupported target,brain,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,ENSG00000147955
9782,SIGMAR1-D002545,Brain Ischemia,SIGMAR1,Preclinical,,,,,unsupported target,"heart,brain",0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,ENSG00000147955
9783,SIGMAR1-D003072,Cognition Disorders,SIGMAR1,Preclinical,False,,,,unsupported target,brain,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,ENSG00000147955
9784,SIGMAR1-D003371,Cough,SIGMAR1,Phase II,True,True,,,unsupported target,"lung,nose",0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,ENSG00000147955
9785,SIGMAR1-D003704,Dementia,SIGMAR1,Phase II,True,True,,,unsupported target,brain,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,ENSG00000147955
9786,SIGMAR1-D003863,Depression,SIGMAR1,Preclinical,,,,,unsupported target,brain,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,ENSG00000147955
9787,SIGMAR1-D003929,Diabetic Neuropathies,SIGMAR1,Phase II,True,True,False,,unsupported target,brain,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,ENSG00000147955
9788,SIGMAR1-D003930,Diabetic Retinopathy,SIGMAR1,Preclinical,False,,,,unsupported target,"eye,heart",0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,ENSG00000147955
9789,SIGMAR1-D004409,"Dyskinesia, Drug-Induced",SIGMAR1,Preclinical,,,,,unsupported target,brain,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,ENSG00000147955
9790,SIGMAR1-D004827,Epilepsy,SIGMAR1,Preclinical,False,,,,unsupported target,brain,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,ENSG00000147955
9791,SIGMAR1-D005128,Eye Diseases,SIGMAR1,Preclinical,,,,,unsupported target,eye,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,ENSG00000147955
9792,SIGMAR1-D009103,Multiple Sclerosis,SIGMAR1,Preclinical,False,,,,unsupported target,"blood,lymph_node,bone_marrow,brain",1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,ENSG00000147955
9793,SIGMAR1-D009437,Neuralgia,SIGMAR1,Phase II,True,True,,,unsupported target,brain,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,ENSG00000147955
9794,SIGMAR1-D010300,Parkinson Disease,SIGMAR1,Phase I,True,,,,unsupported target,brain,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,ENSG00000147955
9795,SIGMAR1-D010523,Peripheral Nervous System Diseases,SIGMAR1,Phase II,True,True,False,,unsupported target,brain,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,ENSG00000147955
9796,SIGMAR1-D011618,Psychotic Disorders,SIGMAR1,Phase II,True,True,False,,unsupported target,brain,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,ENSG00000147955
9797,SIGMAR1-D012559,Schizophrenia,SIGMAR1,Launched,True,True,True,True,unsupported target,brain,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,ENSG00000147955
9798,SIGMAR1-D013036,"Spasms, Infantile",SIGMAR1,Preclinical,,,,,unsupported target,brain,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,ENSG00000147955
9799,SIGMAR1-D020521,Stroke,SIGMAR1,Preclinical,,,,,unsupported target,"heart,brain",0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,ENSG00000147955
9800,SIGMAR1-D020820,Dyskinesias,SIGMAR1,Preclinical,False,,,,unsupported target,brain,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,ENSG00000147955
9801,SIGMAR1-D054990,Idiopathic Pulmonary Fibrosis,SIGMAR1,Phase II,True,True,,,unsupported target,"lung,nose",0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,ENSG00000147955
9802,SIGMAR1-D057180,Frontotemporal Dementia,SIGMAR1,Phase I,True,,,,unsupported target,brain,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,ENSG00000147955
9803,SIK1-D003093,"Colitis, Ulcerative",SIK1,Phase I,True,False,,,unsupported target,"small_intestine,esophagus,colon",0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,ENSG00000142178
9804,SIK2-D001172,"Arthritis, Rheumatoid",SIK2,Preclinical,,,,,unsupported target,"blood,lymph_node,bone_marrow,skin",1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,ENSG00000170145
9805,SIK2-D003093,"Colitis, Ulcerative",SIK2,Phase II,True,True,False,,unsupported target,"small_intestine,esophagus,colon",0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,ENSG00000170145
9806,SIK2-D008180,"Lupus Erythematosus, Systemic",SIK2,Preclinical,,,,,unsupported target,"blood,lymph_node,bone_marrow,skin",1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,ENSG00000170145
9807,SIK2-D011565,Psoriasis,SIK2,Phase I,True,False,,,unsupported target,skin,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,ENSG00000170145
9808,SIK2-D012859,Sjogren's Syndrome,SIK2,Phase II,True,True,False,,unsupported target,"blood,lymph_node,bone_marrow,eye,skin",1,1,1,0,0,1,0,0,0,0,1,0,0,0,0,ENSG00000170145
9809,SIK2-D015212,Inflammatory Bowel Diseases,SIK2,Preclinical,,,,,unsupported target,"small_intestine,esophagus,colon",0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,ENSG00000170145
9810,SIK2-D029424,"Pulmonary Disease, Chronic Obstructive",SIK2,Preclinical,,,,,unsupported target,"lung,nose",0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,ENSG00000170145
9811,SIK3-D001172,"Arthritis, Rheumatoid",SIK3,Phase II,True,True,False,,unsupported target,"blood,lymph_node,bone_marrow,skin",1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,ENSG00000160584
9812,SIK3-D003093,"Colitis, Ulcerative",SIK3,Phase II,True,True,False,,unsupported target,"small_intestine,esophagus,colon",0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,ENSG00000160584
9813,SIK3-D008180,"Lupus Erythematosus, Systemic",SIK3,Phase II,True,True,False,,unsupported target,"blood,lymph_node,bone_marrow,skin",1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,ENSG00000160584
9814,SIK3-D011565,Psoriasis,SIK3,Phase I,True,False,,,unsupported target,skin,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,ENSG00000160584
9815,SIK3-D012859,Sjogren's Syndrome,SIK3,Phase II,True,True,False,,unsupported target,"blood,lymph_node,bone_marrow,eye,skin",1,1,1,0,0,1,0,0,0,0,1,0,0,0,0,ENSG00000160584
9816,SIRPA-D009190,Myelodysplastic Syndromes,SIRPA,Phase I,True,,,,unsupported target,"blood,lymph_node,bone_marrow",1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,ENSG00000198053
9817,SIRT1-D000086382,COVID-19,SIRT1,Preclinical,,,,,unsupported target,"blood,lymph_node,bone_marrow,lung,nose",1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,ENSG00000096717
9818,SIRT1-D001281,Atrial Fibrillation,SIRT1,Phase II,True,True,False,,unsupported target,heart,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,ENSG00000096717
